Filename,Orig_UCIQE,Orig_UIQM,UDCP_UCIQE,UDCP_UIQM,RCP_UCIQE,RCP_UIQM,IBLA_UCIQE,IBLA_UIQM
244_img_.png,76.362713312377,14.475621245467135,75.93957820302128,16.28850133980017,81.77297972092302,27.017387152427887,77.98393288539555,15.635966111737634
245_img_.png,46.372922182366565,7.722235999282739,74.07610079748882,14.329980987064513,57.51599466177692,9.534978034731987,73.44391210482058,8.761061471057449
246_img_.png,73.61126605951003,13.272773958422455,73.49792666213864,17.1099255248688,83.77260240043697,21.02866081489622,73.8806029175793,13.752744073517789
247_img_.png,57.696753408769084,11.783003494467497,74.70112858069699,16.476148991132824,63.38276853979674,13.979198630047312,73.44643497080573,13.260952378652075
248_img_.png,39.10785432607807,7.297691917254536,75.61647919567632,10.29392626097002,52.28898860171916,10.793369958361279,73.17736581015633,8.125690719802911
24_img_.png,51.5423285930322,8.56155981250536,76.04577839762334,14.271117553219892,69.36307402522958,12.005197998434657,73.8390114807234,9.413760218212206
251_img_.png,62.39693476292715,14.954553252465487,74.32007543445546,17.85524184558288,72.62306831736453,17.28050199724276,73.61558251161419,16.862003241793275
252_img_.png,54.26279760450246,9.675393593251682,75.44344468608148,16.95626034094202,58.74644989345604,13.596176663098145,73.75572236784464,10.95660358935842
253_img_.png,59.424043608389866,14.967422372780247,74.8011355129178,20.34975409087913,70.99156917797296,16.991614596916126,74.1703963786562,17.22623568110734
2546.png,76.1259300579716,13.417008374286198,76.77822327729665,17.754418209604026,82.08878634138229,21.516150940109654,78.15500470514878,14.483144056751009
254_img_.png,37.550403611488214,7.914166597779395,75.06161379772782,10.935687551225266,45.37162740541215,11.728583130739526,71.73293480081524,8.75127628099042
255_img_.png,51.78499649279787,11.666101818461547,72.06953612836037,10.662617145332845,77.25027728455436,32.285949299294465,69.92166422756448,12.317034588668657
